booking_id,booking_date,arrival_date,lead_time,stays_weekend,stays_weekday,adults,children,babies,meal_plan,country,market_segment,room_type,deposit_type,agent_id,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,special_requests,avg_daily_rate,parking_spaces,cancellation_fee_charged,is_canceled
11331,2022-07-12,2022-08-13,32,2,2,2,2.0,0,Self Catering,EGY,Groups,Standard,No Deposit,42,0,0.0,0,3,21.19,0,0,0
7600,2023-12-05,2024-04-21,138,0,4,1,3.0,0,Self Catering,ITA,Online,Standard,No Deposit,21,0,0.0,1,2,123.53,0,1,1
11090,2022-06-21,2022-10-24,125,3,2,1,2.0,0,Half Board,FRA,Online,Suite,No Deposit,28,0,,3,2,41.18,2,1,1
6496,2023-06-02,2023-07-16,44,0,3,2,1.0,0,Bed & Breakfast,AUT,Online,Standard,No Deposit,20,0,1.0,2,0,119.92,2,1,1
5351,2023-04-26,2023-12-07,225,0,2,2,1.0,0,Self Catering,ITA,Corporate,Deluxe,No Deposit,32,1,1.0,3,3,32.37,0,0,0
11156,2023-03-11,2023-05-05,55,0,3,3,1.0,2,Bed & Breakfast,BRA,Corporate,Standard,Non Refund,26,0,,0,0,46.98,0,0,0
3273,2022-10-12,2022-10-18,6,1,4,2,2.0,0,Full Board,HUN,Online,Deluxe,No Deposit,3,0,0.0,1,5,63.18,0,0,0
11654,2023-09-02,2023-09-04,2,0,3,1,0.0,0,Full Board,HRV,Offline,Standard,No Deposit,3,0,0.0,2,1,1114.4,2,1,1
11490,2023-05-17,2023-06-05,19,0,6,2,0.0,0,Bed & Breakfast,FRA,Online,Deluxe,Refundable,17,0,0.0,1,0,173.82,0,0,0
11497,2023-02-16,2023-03-02,14,2,3,2,0.0,0,Self Catering,ITA,Online,Suite,Refundable,7,1,2.0,0,2,32.26,1,1,1
9415,2022-09-21,2022-12-19,89,2,3,3,1.0,0,Bed & Breakfast,CHN,Offline,Standard,Non Refund,20,0,0.0,2,1,37.77,0,1,0
5787,2022-03-23,2022-06-07,76,1,2,1,2.0,2,Full Board,GBR,Offline,Deluxe,Refundable,20,0,1.0,0,2,26.62,0,0,0
2024,2023-01-14,2023-03-04,49,1,2,2,1.0,1,Bed & Breakfast,NLD,Online,Suite,Refundable,22,0,,1,0,72.76,0,1,1
6127,2022-02-13,2022-03-14,29,2,5,2,0.0,0,Half Board,DEU,Offline,Suite,No Deposit,16,1,0.0,0,3,129.8,0,0,0
7213,2023-11-20,2024-01-09,50,3,4,2,0.0,0,Full Board,CHN,Offline,Suite,Non Refund,7,0,,3,0,138.46,0,1,1
9099,2022-07-29,2022-08-09,11,3,3,1,1.0,0,Bed & Breakfast,PRT,Offline,Suite,No Deposit,32,0,0.0,1,1,101.01,0,0,0
1757,2022-02-22,2022-06-01,99,1,2,1,0.0,0,Bed & Breakfast,LTU,Corporate,Standard,No Deposit,28,0,0.0,0,1,20.83,1,0,0
6354,2022-08-30,2022-09-14,15,1,0,1,2.0,0,Bed & Breakfast,CHN,Online,Suite,No Deposit,1,0,0.0,4,2,74.41,0,0,0
7040,2022-05-18,2022-12-11,207,0,2,2,1.0,0,Bed & Breakfast,POL,Offline,Suite,No Deposit,48,0,1.0,0,1,93.01,0,1,0
6440,2022-07-08,2022-09-03,57,1,1,2,0.0,0,Half Board,AUT,Aviation,Suite,No Deposit,19,0,,2,2,53.29,0,0,0
8603,2023-05-28,2023-09-08,103,1,5,1,0.0,0,Bed & Breakfast,NLD,Offline,Standard,No Deposit,26,1,1.0,2,2,117.41,0,0,0
6833,2022-11-18,2022-12-16,28,2,2,3,0.0,0,Bed & Breakfast,CHN,Online,Standard,Non Refund,5,0,1.0,1,0,111.58,0,0,0
11958,2022-07-08,2022-09-21,75,1,4,1,1.0,0,Bed & Breakfast,MYS,Online,Standard,No Deposit,10,0,2.0,0,4,266.14,1,0,0
8676,2022-05-31,2023-01-13,227,1,5,4,0.0,0,Half Board,NLD,Groups,Standard,Non Refund,46,0,0.0,3,2,31.5,0,0,0
9537,2022-01-12,2022-04-21,99,1,4,2,,0,Half Board,TUR,Online,Standard,No Deposit,29,0,,2,2,45.25,0,0,0
10652,2022-11-15,2023-02-11,88,3,4,2,3.0,0,Bed & Breakfast,BRA,Corporate,Standard,No Deposit,50,0,,0,2,34.9,0,0,0
1737,2022-07-12,2023-01-27,199,3,3,3,0.0,0,Bed & Breakfast,PRT,Groups,Standard,No Deposit,13,0,,0,1,94.49,0,1,1
1376,2023-04-27,2023-07-23,87,0,1,1,0.0,0,Self Catering,CHN,Groups,Standard,Non Refund,29,0,1.0,2,0,74.47,0,0,0
2343,2023-12-27,2024-03-04,68,2,1,4,0.0,0,Half Board,AUT,Online,Standard,No Deposit,43,1,1.0,1,0,128.1,0,1,1
9974,2023-08-15,2023-08-20,5,2,4,1,,0,Half Board,NLD,Corporate,Deluxe,No Deposit,39,0,0.0,1,2,34.39,0,1,1
9879,2022-03-13,2022-10-25,226,2,2,1,0.0,0,Bed & Breakfast,GBR,Online,Deluxe,No Deposit,40,0,0.0,4,0,213.83,0,1,1
4955,2022-02-14,2022-05-03,78,2,2,2,0.0,0,Full Board,ARG,Groups,Standard,No Deposit,21,0,0.0,2,1,35.6,0,0,0
5202,2022-09-05,2022-11-18,74,1,4,2,1.0,1,Half Board,ARE,Offline,Deluxe,No Deposit,11,1,0.0,2,1,138.33,0,0,0
8450,2022-04-26,2022-08-13,109,1,1,2,0.0,0,Bed & Breakfast,FIN,Groups,Suite,No Deposit,17,1,0.0,2,2,80.83,0,0,0
849,2023-08-09,2023-08-11,2,1,3,4,,0,Bed & Breakfast,USA,Online,Standard,Non Refund,50,0,1.0,0,0,50.19,0,0,0
2401,2022-07-16,2022-11-21,128,3,4,1,2.0,0,Bed & Breakfast,AUT,Aviation,Standard,No Deposit,45,0,,3,1,77.1,0,1,0
11750,2023-10-15,2023-10-22,7,1,1,2,2.0,0,Bed & Breakfast,BEL,Offline,Deluxe,Non Refund,46,0,0.0,2,0,1023.93,0,1,1
9886,2023-06-19,2023-06-28,9,1,1,2,0.0,0,Full Board,AUT,Online,Standard,No Deposit,25,0,0.0,1,0,62.69,0,1,1
11917,2022-08-11,2022-08-15,4,0,3,3,0.0,0,Bed & Breakfast,ITA,Online,Standard,Non Refund,50,0,0.0,2,0,57.8,0,0,0
5467,2023-08-11,2024-03-06,208,0,3,4,0.0,0,Half Board,ITA,Online,Standard,Non Refund,32,1,0.0,1,4,37.96,0,0,0
5054,2023-08-29,2023-09-30,32,2,3,2,0.0,1,Bed & Breakfast,PRT,Online,Standard,No Deposit,48,0,1.0,1,1,63.76,0,0,1
2198,2023-12-09,2023-12-20,11,1,2,2,1.0,0,Self Catering,BEL,Online,Standard,No Deposit,39,0,0.0,3,1,93.22,0,0,0
11784,2023-05-06,2023-09-02,119,1,2,3,,1,Half Board,POL,Corporate,Standard,No Deposit,32,0,0.0,2,1,115.0,0,0,0
3892,2023-01-21,2023-03-26,64,3,5,2,0.0,0,Full Board,EGY,Groups,Deluxe,Non Refund,8,0,,0,1,54.07,0,0,0
6481,2022-01-30,2022-02-04,5,2,2,2,0.0,0,Full Board,FRA,Online,Deluxe,Non Refund,17,1,0.0,2,0,96.2,1,0,0
88,2022-10-19,2022-12-23,65,0,1,2,3.0,0,Bed & Breakfast,GBR,Online,Standard,Non Refund,18,0,,0,1,94.03,0,0,0
9678,2022-09-07,2023-03-10,184,2,0,1,0.0,1,Half Board,IRL,Corporate,Standard,No Deposit,42,0,0.0,2,2,74.26,2,1,1
8687,2023-06-21,2023-09-17,88,1,0,2,0.0,0,Bed & Breakfast,AUT,Aviation,Standard,Refundable,16,0,,2,1,65.19,0,1,1
6696,2023-07-11,2023-09-10,61,0,1,4,1.0,2,Half Board,NLD,Corporate,Deluxe,No Deposit,37,1,2.0,3,1,65.05,0,0,0
9898,2022-01-22,2022-04-10,78,1,5,2,1.0,1,Bed & Breakfast,GRC,Corporate,Standard,No Deposit,31,1,0.0,2,1,93.07,0,1,0
679,2022-07-22,2022-10-22,92,2,3,2,1.0,0,Bed & Breakfast,AUT,Online,Deluxe,No Deposit,27,0,0.0,2,2,47.21,0,0,0
2927,2022-10-17,2022-10-21,4,2,3,2,0.0,0,Half Board,NLD,Offline,Standard,Refundable,23,0,0.0,2,3,39.44,1,0,0
41,2023-02-28,2023-03-23,23,4,7,3,0.0,1,Half Board,COL,Online,Standard,No Deposit,21,0,0.0,1,2,91.91,0,0,0
9261,2022-02-27,2022-08-01,155,2,3,2,1.0,0,Half Board,AUT,Offline,Standard,No Deposit,46,0,0.0,2,0,49.84,0,1,1
9753,2022-01-05,2022-01-11,6,2,3,4,0.0,0,Half Board,KOR,Online,Standard,No Deposit,2,0,,0,2,155.11,1,0,0
3386,2022-10-06,2022-11-01,26,4,0,1,3.0,0,Half Board,USA,Corporate,Standard,Non Refund,4,0,1.0,3,2,126.4,1,0,0
386,2023-10-14,2023-11-15,32,1,3,2,0.0,0,Bed & Breakfast,PHL,Groups,Deluxe,No Deposit,50,0,0.0,0,3,54.24,0,0,0
9661,2023-06-08,2023-08-05,58,0,3,2,0.0,0,Bed & Breakfast,USA,Corporate,Standard,Non Refund,30,0,,3,0,990.62,0,0,0
368,2022-01-08,2022-02-10,33,2,1,2,1.0,0,Bed & Breakfast,IND,Online,Standard,No Deposit,49,1,0.0,2,0,73.89,0,0,0
11007,2022-09-03,2023-07-05,305,2,5,1,1.0,0,Bed & Breakfast,ESP,Online,Standard,No Deposit,19,0,0.0,2,2,23.22,0,1,1
8043,2022-05-12,2022-09-02,113,1,3,3,2.0,0,Bed & Breakfast,FRA,Corporate,Standard,No Deposit,33,1,0.0,2,1,58.65,0,1,1
5076,2022-09-08,2022-12-05,88,2,3,2,0.0,0,Self Catering,AUT,Offline,Deluxe,Refundable,43,0,1.0,2,2,13.57,0,1,1
1149,2023-01-09,2023-01-20,11,0,5,2,1.0,0,Self Catering,ARE,Online,Deluxe,Non Refund,30,0,4.0,3,1,67.24,0,0,0
6572,2022-01-21,2022-02-02,12,2,3,1,2.0,0,Full Board,AUT,Corporate,Standard,No Deposit,4,1,1.0,2,2,93.76,0,1,1
11018,2022-05-28,2022-10-11,136,1,2,2,0.0,0,Full Board,BRA,Online,Standard,Non Refund,23,0,2.0,3,3,49.06,1,0,0
6405,2022-04-25,2022-07-24,90,0,3,1,0.0,0,Bed & Breakfast,LTU,Groups,Standard,No Deposit,40,0,2.0,3,3,66.71,0,1,1
10718,2022-01-10,2022-01-20,10,2,2,2,0.0,0,Full Board,RUS,Corporate,Standard,Non Refund,41,1,1.0,2,1,23.61,0,0,0
7203,2022-02-20,2022-05-16,85,0,1,2,0.0,1,Bed & Breakfast,FRA,Online,Standard,No Deposit,35,0,,0,1,50.08,0,1,1
4365,2022-04-02,2022-09-14,165,4,2,3,,0,Bed & Breakfast,AUT,Online,Standard,No Deposit,43,0,1.0,3,2,119.38,0,0,1
1738,2023-02-25,2023-05-06,70,0,3,2,0.0,2,Bed & Breakfast,ROU,Online,Suite,No Deposit,17,0,0.0,2,2,935.63,0,1,1
1209,2023-05-17,2023-08-02,77,0,3,2,0.0,0,Full Board,MEX,Corporate,Deluxe,No Deposit,33,0,0.0,0,2,129.22,0,0,0
4322,2022-08-29,2022-09-16,18,2,6,3,1.0,0,Half Board,HRV,Aviation,Deluxe,Refundable,3,0,,0,2,61.01,0,0,0
5350,2022-04-20,2022-05-03,13,2,4,1,0.0,0,Self Catering,EST,Online,Standard,Non Refund,11,0,0.0,1,1,46.49,0,0,0
1694,2023-06-10,2023-06-19,9,2,2,3,1.0,0,Half Board,FRA,Groups,Suite,No Deposit,32,0,1.0,3,1,68.79,1,1,1
6361,2022-04-18,2023-01-06,263,1,4,2,0.0,1,Bed & Breakfast,LVA,Offline,Deluxe,No Deposit,2,0,3.0,0,0,30.73,0,0,1
3389,2023-07-16,2023-10-07,83,1,1,2,1.0,0,Half Board,SRB,Groups,Deluxe,No Deposit,38,0,4.0,1,2,51.24,1,1,1
9381,2022-08-11,2022-11-26,107,0,1,1,0.0,0,Bed & Breakfast,FRA,Groups,Standard,No Deposit,14,1,0.0,2,2,90.32,0,1,1
4274,2023-09-30,2023-12-03,64,0,4,3,2.0,0,Half Board,MYS,Corporate,Suite,No Deposit,19,0,0.0,1,2,73.53,0,0,0
1911,2022-04-22,2022-05-24,32,1,2,1,1.0,0,Full Board,GBR,Online,Standard,No Deposit,27,1,0.0,3,1,66.31,0,0,0
1404,2022-04-26,2022-10-25,182,4,0,2,3.0,0,Bed & Breakfast,DEU,Online,Deluxe,No Deposit,46,0,0.0,1,1,39.58,0,0,0
7508,2023-03-26,2023-04-23,28,2,3,1,0.0,0,Half Board,AUT,Online,Standard,Non Refund,16,0,,2,1,198.53,0,0,0
2871,2022-08-15,2022-09-11,27,0,4,2,0.0,1,Bed & Breakfast,ESP,Offline,Standard,No Deposit,30,1,0.0,1,2,19.3,0,0,0
8892,2023-04-12,2023-09-02,143,1,4,1,1.0,0,Half Board,FIN,Online,Standard,Refundable,39,0,0.0,1,0,30.32,0,0,0
3387,2022-11-18,2023-02-06,80,0,3,4,0.0,1,Self Catering,GRC,Corporate,Deluxe,No Deposit,25,0,0.0,2,2,61.8,2,0,0
11263,2023-09-18,2024-03-19,183,0,3,2,0.0,0,Half Board,BEL,Aviation,Standard,Refundable,18,0,0.0,1,1,57.65,2,0,0
6662,2022-01-30,2022-02-07,8,1,2,3,0.0,0,Bed & Breakfast,POL,Online,Deluxe,No Deposit,37,0,0.0,1,4,123.28,0,0,0
4320,2023-10-27,2023-11-03,7,2,4,2,0.0,1,Half Board,GBR,Offline,Standard,No Deposit,31,0,2.0,2,0,246.66,0,1,1
5150,2022-12-16,2023-04-17,122,1,6,1,1.0,0,Bed & Breakfast,IRL,Corporate,Deluxe,No Deposit,31,0,0.0,2,1,69.76,0,0,0
6321,2022-11-20,2023-05-16,177,2,2,1,1.0,0,Bed & Breakfast,GBR,Online,Standard,No Deposit,33,0,3.0,2,1,131.55,0,1,1
2869,2023-02-02,2023-03-27,53,1,4,3,1.0,0,Bed & Breakfast,POL,Aviation,Standard,No Deposit,50,0,0.0,0,5,151.04,1,0,0
10638,2022-08-06,2022-08-07,1,0,1,2,0.0,1,Bed & Breakfast,FRA,Offline,Deluxe,No Deposit,8,0,0.0,3,1,168.39,0,1,1
1414,2023-08-10,2023-08-29,19,4,3,2,1.0,0,Half Board,NOR,Online,Standard,No Deposit,45,0,2.0,4,2,44.5,0,1,1
2333,2023-01-04,2023-02-24,51,0,2,3,0.0,0,Bed & Breakfast,ARE,Corporate,Standard,Refundable,44,0,0.0,1,1,52.95,0,0,0
24,2022-05-10,2022-06-10,31,3,5,1,0.0,0,Self Catering,ISR,Online,Standard,Non Refund,21,0,,1,0,80.21,1,1,1
7371,2022-09-24,2023-01-15,113,0,2,2,0.0,0,Half Board,PER,Corporate,Standard,No Deposit,3,0,0.0,0,0,77.69,0,1,0
130,2022-11-15,2022-12-01,16,0,3,2,3.0,0,Bed & Breakfast,POL,Groups,Suite,No Deposit,40,0,,2,1,63.47,1,0,0
6925,2022-04-13,2022-07-17,95,0,2,1,0.0,0,Full Board,AUT,Aviation,Standard,No Deposit,44,0,,0,1,57.36,0,0,0
8430,2023-06-09,2023-06-13,4,1,1,1,2.0,0,Self Catering,RUS,Groups,Deluxe,Refundable,37,0,0.0,3,2,109.42,1,0,1
1054,2022-05-24,2022-07-25,62,0,3,2,0.0,0,Full Board,DEU,Online,Deluxe,Refundable,37,0,1.0,0,2,48.93,2,0,0
8129,2023-03-05,2023-09-28,207,1,4,2,0.0,0,Bed & Breakfast,ITA,Corporate,Deluxe,No Deposit,16,0,4.0,1,1,52.03,1,1,1
104,2022-11-28,2023-03-17,109,1,1,1,1.0,0,Full Board,NZL,Online,Deluxe,No Deposit,44,0,4.0,2,0,61.86,0,1,1
833,2022-03-11,2022-04-08,28,3,3,3,1.0,0,Self Catering,COL,Corporate,Standard,Refundable,30,0,,2,1,1478.68,0,0,0
3612,2023-08-09,2023-09-07,29,1,1,3,0.0,0,Bed & Breakfast,GBR,Online,Standard,No Deposit,8,0,0.0,0,0,37.59,0,1,1
7317,2022-01-24,2022-05-19,115,1,2,3,0.0,0,Full Board,AUT,Online,Standard,Non Refund,5,0,1.0,1,2,37.24,0,0,1
2208,2023-12-05,2023-12-23,18,1,4,3,0.0,0,Self Catering,SAU,Online,Deluxe,No Deposit,45,0,3.0,1,1,78.87,1,0,0
6972,2022-05-26,2022-08-20,86,0,5,2,1.0,0,Half Board,ISR,Corporate,Deluxe,No Deposit,48,1,0.0,0,1,81.02,0,0,0
7707,2022-06-19,2022-06-22,3,1,2,3,,0,Bed & Breakfast,DEU,Offline,Standard,Non Refund,14,0,,2,2,64.13,1,0,0
10110,2022-04-28,2022-08-10,104,3,4,2,0.0,0,Bed & Breakfast,BEL,Offline,Suite,Refundable,13,0,,0,1,66.44,0,0,0
3043,2023-03-23,2023-12-26,278,1,3,1,0.0,0,Full Board,CAN,Aviation,Standard,No Deposit,6,0,0.0,1,2,87.19,0,1,1
8757,2022-04-25,2022-07-23,89,1,2,2,0.0,0,Bed & Breakfast,BEL,Corporate,Deluxe,No Deposit,23,0,,1,5,33.29,0,1,1
729,2023-05-25,2023-08-13,80,1,3,2,0.0,0,Bed & Breakfast,SVK,Aviation,Standard,Refundable,12,0,0.0,0,0,105.07,0,0,0
7285,2023-01-08,2023-03-06,57,0,0,2,1.0,0,Full Board,NOR,Online,Deluxe,No Deposit,25,0,0.0,2,3,81.67,0,0,0
5236,2022-02-23,2022-04-14,50,0,3,2,1.0,0,Self Catering,DEU,Offline,Standard,Non Refund,15,0,3.0,0,0,93.81,0,1,1
9210,2022-02-28,2022-03-09,9,1,1,2,0.0,0,Bed & Breakfast,SGP,Offline,Standard,No Deposit,11,1,1.0,1,0,90.02,1,1,0
4253,2023-05-15,2023-09-03,111,0,3,4,0.0,0,Bed & Breakfast,ROU,Corporate,Standard,No Deposit,40,0,2.0,0,1,50.17,1,1,1
2872,2022-07-03,2022-11-05,125,0,2,2,0.0,0,Half Board,CHN,Offline,Standard,No Deposit,20,0,0.0,2,2,104.97,0,0,0
969,2022-05-06,2022-07-16,71,3,5,4,0.0,0,Half Board,GRC,Groups,Standard,Non Refund,44,0,0.0,2,3,119.73,0,0,0
1939,2023-11-02,2023-11-17,15,0,5,2,1.0,0,Bed & Breakfast,EGY,Groups,Suite,No Deposit,13,0,,1,2,53.03,2,0,0
1599,2022-01-14,2022-05-04,110,0,1,2,1.0,0,Bed & Breakfast,HUN,Online,Standard,No Deposit,33,1,0.0,2,0,104.29,0,1,1
238,2022-03-24,2022-09-24,184,2,3,1,1.0,0,Self Catering,USA,Online,Deluxe,No Deposit,34,0,,1,2,127.79,0,1,1
3361,2022-09-29,2022-11-16,48,0,1,2,0.0,0,Bed & Breakfast,RUS,Online,Standard,No Deposit,17,0,0.0,1,2,68.48,1,0,0
6277,2023-04-20,2023-05-05,15,1,2,2,0.0,0,Bed & Breakfast,USA,Online,Deluxe,No Deposit,12,1,0.0,3,1,53.96,0,0,0
6172,2022-08-24,2022-10-26,63,0,2,1,0.0,0,Half Board,SVN,Online,Deluxe,No Deposit,23,0,4.0,1,0,171.77,1,1,1
8797,2023-11-28,2024-04-30,154,0,2,2,0.0,0,Full Board,BEL,Online,Standard,No Deposit,41,1,1.0,0,1,58.65,2,1,1
6907,2022-11-06,2023-01-26,81,2,3,2,1.0,0,Bed & Breakfast,HRV,Online,Deluxe,Refundable,37,0,,3,1,62.02,0,0,0
8948,2023-09-21,2023-10-17,26,4,2,2,0.0,0,Full Board,USA,Groups,Standard,No Deposit,25,0,0.0,1,1,52.53,0,0,0
1087,2022-11-27,2023-04-02,126,0,4,3,1.0,0,Self Catering,CAN,Offline,Standard,No Deposit,44,0,,3,4,29.16,0,0,0
9596,2022-05-27,2022-09-02,98,2,4,3,0.0,0,Half Board,FRA,Online,Standard,Non Refund,2,0,3.0,1,2,65.79,2,0,0
6913,2022-01-07,2022-01-15,8,1,1,3,3.0,0,Half Board,PRT,Offline,Deluxe,No Deposit,16,0,1.0,2,2,64.54,0,1,1
9739,2023-07-02,2023-09-18,78,2,1,1,,0,Bed & Breakfast,ARE,Groups,Suite,No Deposit,18,0,0.0,1,0,116.83,0,0,0
2713,2023-02-15,2023-06-06,111,3,6,2,2.0,0,Bed & Breakfast,POL,Online,Deluxe,No Deposit,37,0,2.0,3,2,167.28,0,1,1
2318,2022-11-01,2022-11-01,0,0,2,2,0.0,0,Half Board,BRA,Groups,Standard,No Deposit,26,1,1.0,1,1,40.57,0,0,1
7801,2022-11-08,2022-11-24,16,1,2,2,0.0,0,Bed & Breakfast,TUR,Offline,Suite,No Deposit,42,0,0.0,2,2,195.07,0,1,1
2502,2023-06-08,2023-11-17,162,1,3,1,2.0,0,Bed & Breakfast,GBR,Online,Standard,No Deposit,32,0,,2,0,47.03,0,1,1
1017,2023-09-10,2023-10-09,29,1,3,2,0.0,0,Bed & Breakfast,RUS,Aviation,Standard,No Deposit,37,0,3.0,0,3,158.02,1,1,1
1419,2022-10-21,2022-11-16,26,0,4,1,2.0,1,Bed & Breakfast,NLD,Corporate,Standard,No Deposit,43,0,0.0,1,0,79.21,1,0,0
7074,2023-11-21,2023-12-17,26,3,7,2,0.0,0,Half Board,LVA,Online,Deluxe,No Deposit,45,0,0.0,0,1,77.84,0,1,1
1326,2022-03-15,2022-09-10,179,0,3,3,0.0,0,Full Board,NLD,Aviation,Suite,No Deposit,10,1,0.0,1,2,54.22,0,0,0
9907,2022-06-28,2022-08-17,50,0,3,3,1.0,0,Full Board,DEU,Online,Standard,Refundable,23,0,0.0,0,4,58.28,0,0,0
1252,2022-07-22,2022-12-13,144,2,2,2,1.0,0,Half Board,USA,Groups,Standard,No Deposit,25,0,0.0,2,1,65.35,0,0,0
6160,2023-01-07,2023-02-28,52,2,4,2,0.0,0,Self Catering,USA,Offline,Standard,No Deposit,21,0,1.0,2,1,42.23,0,0,0
2369,2023-10-03,2024-01-13,102,0,3,4,0.0,0,Half Board,BEL,Corporate,Deluxe,No Deposit,35,0,2.0,0,4,32.66,0,1,1
8337,2023-07-16,2023-08-09,24,0,3,2,0.0,0,Bed & Breakfast,ROU,Groups,Standard,No Deposit,1,0,,1,1,81.05,1,0,0
1402,2023-07-18,2023-08-28,41,2,4,2,1.0,0,Half Board,FRA,Online,Suite,No Deposit,10,0,,2,0,50.81,1,1,1
2022,2023-08-02,2023-08-02,0,2,1,3,0.0,0,Full Board,RUS,Online,Standard,No Deposit,4,0,0.0,2,1,54.18,0,0,0
3685,2022-01-14,2023-02-06,388,0,4,2,1.0,1,Bed & Breakfast,ITA,Corporate,Standard,No Deposit,38,1,0.0,2,2,52.11,0,0,0
4163,2023-08-28,2024-01-07,132,2,2,2,0.0,0,Self Catering,PHL,Offline,Deluxe,No Deposit,35,0,3.0,4,2,67.93,0,1,1
8474,2022-07-15,2022-08-12,28,0,2,3,0.0,1,Half Board,MEX,Offline,Suite,No Deposit,25,0,,3,0,55.62,0,1,1
9462,2022-02-20,2022-07-14,144,0,3,2,0.0,2,Bed & Breakfast,IRL,Online,Standard,No Deposit,45,0,0.0,3,0,98.02,0,1,1
9075,2022-03-08,2022-04-24,47,0,5,4,0.0,0,Half Board,MAR,Corporate,Standard,No Deposit,8,0,1.0,1,1,30.98,0,1,1
4868,2023-10-19,2023-10-19,0,2,1,1,0.0,0,Bed & Breakfast,PRT,Online,Deluxe,Non Refund,30,1,0.0,0,1,53.18,0,0,0
2376,2022-09-04,2022-12-14,101,1,2,1,3.0,0,Half Board,MEX,Corporate,Suite,No Deposit,2,0,0.0,1,5,63.0,0,0,0
3618,2023-06-18,2023-06-26,8,0,3,2,0.0,0,Half Board,CHE,Offline,Deluxe,Non Refund,45,0,1.0,0,1,80.75,0,0,0
10980,2022-11-18,2023-06-25,219,3,2,1,0.0,0,Bed & Breakfast,DEU,Aviation,Standard,No Deposit,5,0,,4,2,209.31,0,1,1
6741,2022-10-13,2022-11-01,19,1,2,2,0.0,0,Bed & Breakfast,FRA,Offline,Standard,Non Refund,6,0,0.0,1,2,60.69,0,0,0
4792,2022-08-25,2023-01-19,147,1,1,1,0.0,0,Self Catering,DEU,Online,Suite,Refundable,48,0,,1,2,94.88,1,1,0
7847,2022-09-29,2022-11-21,53,0,5,1,0.0,0,Bed & Breakfast,AUT,Corporate,Standard,No Deposit,7,0,0.0,3,3,59.2,0,0,0
2113,2023-04-28,2023-08-07,101,0,4,2,2.0,0,Half Board,DEU,Corporate,Deluxe,No Deposit,41,0,1.0,1,3,53.6,0,1,1
12007,2023-10-31,2024-10-04,339,2,4,2,0.0,0,Self Catering,AUT,Offline,Deluxe,No Deposit,14,0,0.0,2,3,62.22,1,1,1
7101,2023-10-27,2023-12-16,50,1,1,2,0.0,0,Full Board,TUR,Corporate,Suite,No Deposit,21,0,0.0,0,2,148.9,1,1,1
2734,2023-12-31,2024-02-04,35,0,3,2,1.0,0,Half Board,MYS,Online,Deluxe,No Deposit,37,0,0.0,2,4,77.94,1,0,0
1799,2022-06-03,2022-11-26,176,0,3,2,0.0,0,Half Board,POL,Offline,Standard,No Deposit,31,0,2.0,2,0,164.24,0,1,1
1733,2023-11-07,2024-01-19,73,2,3,3,2.0,0,Full Board,FRA,Offline,Deluxe,No Deposit,48,0,0.0,0,4,94.87,0,0,0
8259,2022-06-04,2022-08-20,77,1,2,2,0.0,0,Full Board,JPN,Groups,Standard,No Deposit,45,0,0.0,1,0,52.94,1,0,0
5710,2023-10-16,2023-10-18,2,0,4,2,0.0,0,Full Board,DNK,Groups,Standard,No Deposit,21,0,0.0,1,0,54.57,2,0,0
612,2023-03-27,2023-07-19,114,1,2,2,0.0,1,Half Board,THA,Online,Standard,No Deposit,12,0,,0,0,192.48,0,1,0
7331,2022-06-18,2022-09-14,88,1,4,2,1.0,1,Bed & Breakfast,GBR,Online,Standard,No Deposit,18,0,0.0,0,2,87.3,0,1,1
9841,2022-08-04,2022-10-29,86,1,7,1,0.0,0,Bed & Breakfast,RUS,Online,Standard,No Deposit,12,0,0.0,0,4,34.51,0,0,0
6703,2022-08-10,2022-09-18,39,2,2,1,1.0,0,Full Board,FRA,Online,Suite,Refundable,10,0,,2,0,103.63,0,0,0
11379,2023-11-29,2024-01-10,42,0,1,4,2.0,0,Half Board,AUT,Online,Deluxe,No Deposit,36,1,1.0,2,2,693.74,0,1,1
4783,2022-10-11,2023-02-12,124,2,3,2,1.0,1,Half Board,NLD,Groups,Standard,No Deposit,29,0,0.0,1,1,755.17,2,0,0
9867,2022-04-20,2022-06-16,57,2,7,2,,0,Half Board,NOR,Online,Standard,No Deposit,22,0,,1,1,90.0,0,0,0
1349,2023-01-13,2023-06-18,156,0,6,2,1.0,1,Self Catering,CHN,Offline,Standard,No Deposit,8,0,0.0,2,1,189.54,0,0,0
10162,2023-11-19,2023-11-29,10,0,4,2,2.0,0,Full Board,PRT,Online,Standard,No Deposit,43,0,0.0,2,1,85.39,2,0,0
7821,2022-07-31,2022-10-09,70,1,4,2,2.0,0,Bed & Breakfast,DNK,Corporate,Standard,No Deposit,2,1,3.0,3,1,101.64,2,0,0
7450,2022-02-13,2022-04-11,57,2,3,3,0.0,0,Half Board,NLD,Online,Standard,No Deposit,28,0,0.0,1,2,56.14,0,1,1
6820,2023-10-27,2023-11-08,12,1,2,2,0.0,1,Bed & Breakfast,JPN,Offline,Standard,No Deposit,12,0,0.0,4,2,72.6,0,0,0
4261,2022-09-20,2023-01-20,122,4,3,2,0.0,0,Half Board,ARG,Groups,Suite,Non Refund,32,0,4.0,3,2,130.25,0,1,1
